gender;match;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field_cd;race;goal;date;go_out;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;dec
0;0;1;34;2;35;15;15;25;10;0;0;6;7;8;6;6;5;5;6;2;28;6;2;1;4;1;6;8;1;6;8;6;7;9;1;9;9;1;3;5;5;5;4;2;35;0;35;10;10;10;8;9;9;9;7;0
0;0;1;27;2;75;5;5;5;5;5;1;8;8;8;9;10;10;6;8;2;28;6;2;1;4;1;6;8;1;6;8;6;7;9;1;9;9;1;3;5;5;5;4;2;35;0;35;10;10;10;8;9;9;9;7;0
0;0;1;26;2;10;10;30;30;5;15;0;7;6;7;7;6;6;6;5;2;28;6;2;1;4;1;6;8;1;6;8;6;7;9;1;9;9;1;3;5;5;5;4;2;35;0;35;10;10;10;8;9;9;9;7;0
0;0;1;29;2;95;1;1;1;1;1;1;8;6;7;6;7;5;6;2;2;28;6;2;1;4;1;6;8;1;6;8;6;7;9;1;9;9;1;3;5;5;5;4;2;35;0;35;10;10;10;8;9;9;9;7;0
0;0;1;31;2;10;20;40;10;10;10;1;5;5;5;5;5;5;5;5;2;28;6;2;1;4;1;6;8;1;6;8;6;7;9;1;9;9;1;3;5;5;5;4;2;35;0;35;10;10;10;8;9;9;9;7;0
0;0;1;24;2;20;21;21;22;6;10;1;7;8;8;8;7;7;7;6;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;1;1;29;2;45;10;10;30;0;5;1;6;9;9;10;8;;7;7;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;1
0;0;1;29;2;25;10;20;20;10;15;0;5;4;;5;7;;4;10;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;1;26;2;70;5;20;3;1;1;0;4;7;7;6;6;7;6;8;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;1
0;0;1;31;2;35;0;25;20;0;20;0;3;7;5;7;5;;5;6;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;0;29;4;25;20;15;25;10;5;0;6;8;6;5;6;5;5;5;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;1;22;2;20;25;20;15;5;15;0;5;7;7;4;4;2;5;2;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;1;1;23;2;25;14;25;25;3;8;1;7;7;7;8;;;8;5;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;1
0;0;0;30;1;30;25;20;15;5;5;1;7;10;10;10;10;10;8;5;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;0;27;4;20;20;20;20;20;0;1;7;8;7;8;7;8;8;4;;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;1;24;2;30;15;15;15;15;10;1;7;6;7;6;8;9;7;7;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;0;24;3;20;10;20;20;10;20;0;4;6;6;8;7;7;7;9;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;1;23;2;20;15;20;20;10;15;0;6;8;8;6;8;8;7;6;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;1
0;0;1;27;2;20;20;20;20;10;10;0;5;10;5;6;6;5;6;5;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;1
0;0;1;34;2;35;15;15;25;10;0;0;5;10;8;10;7;5;5;8;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;1;27;2;75;5;5;5;5;5;1;8;8;8;8;8;8;8;8;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;1;26;2;10;10;30;30;5;15;0;7;7;7;6;7;6;7;6;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;1
0;0;1;29;2;95;1;1;1;1;1;1;10;10;10;9;10;5;9;5;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;0;1;31;2;10;20;40;10;10;10;1;5;5;5;5;5;5;5;5;2;26;6;2;5;4;3;6;4;3;3;9;10;9;9;1;3;10;6;8;10;5;10;7;7;15;20;15;30;10;10;4;7;7;8;7;0
0;1;1;24;2;20;21;21;22;6;10;1;6;9;8;8;8;7;7;6;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;1;1;29;2;45;10;10;30;0;5;1;6;9;8;10;;8;6;5;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;1;29;2;25;10;20;20;10;15;0;;;;;;;;;;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;1;26;2;70;5;20;3;1;1;0;3;8;8;6;6;;5;8;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;0
0;0;1;31;2;35;0;25;20;0;20;0;1;3;8;5;5;;3;7;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;0;29;4;25;20;15;25;10;5;0;6;8;6;6;6;6;4;6;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;0
0;1;1;22;2;20;25;20;15;5;15;1;5;7;7;4;7;;6;5;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;1;23;2;25;14;25;25;3;8;0;3;7;7;6;6;;5;4;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;0
0;0;0;30;1;30;25;20;15;5;5;0;5;10;10;10;10;10;8;5;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;1;0;27;4;20;20;20;20;20;0;1;5;7;6;6;4;7;6;5;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;1;24;2;30;15;15;15;15;10;0;6;8;8;7;7;8;7;6;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;0;24;3;20;10;20;20;10;20;0;6;7;8;7;9;8;8;3;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;1;23;2;20;15;20;20;10;15;0;4;8;8;6;7;3;6;5;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;1;27;2;20;20;20;20;10;10;0;5;9;8;2;5;2;4;6;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;0
0;0;1;34;2;35;15;15;25;10;0;0;5;10;7;7;4;5;5;8;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;1;27;2;75;5;5;5;5;5;0;5;8;9;8;8;6;5;7;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;0
0;0;1;26;2;10;10;30;30;5;15;0;6;8;6;6;6;5;7;7;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;0
0;1;1;29;2;95;1;1;1;1;1;1;10;10;10;7;7;6;9;4;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;1
0;0;1;31;2;10;20;40;10;10;10;1;5;5;5;5;5;5;5;5;2;22;6;2;1;7;1;6;3;2;3;5;9;9;4;3;4;9;6;7;8;7;7;5;4;8;20;25;25;12;10;7;9;8;8;8;0
0;0;1;24;2;20;21;21;22;6;10;1;7;9;8;8;8;9;8;7;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;29;2;45;10;10;30;0;5;0;6;7;5;4;;9;5;2;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;1
0;0;1;29;2;25;10;20;20;10;15;0;;;;;;;;;;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;26;2;70;5;20;3;1;1;0;4;7;7;6;6;5;5;7;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;1
0;0;1;31;2;35;0;25;20;0;20;0;2;4;6;4;4;;3;6;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;0;29;4;25;20;15;25;10;5;1;6;7;6;7;6;7;6;4;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;22;2;20;25;20;15;5;15;0;4;7;6;4;4;;5;4;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;1;1;23;2;25;14;25;25;3;8;1;6;7;7;6;5;;7;7;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;1
0;0;0;30;1;30;25;20;15;5;5;0;6;10;10;10;9;9;8;5;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;0;27;4;20;20;20;20;20;0;0;4;2;3;3;1;0;3;0;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;24;2;30;15;15;15;15;10;0;6;8;8;7;7;9;7;6;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;0;24;3;20;10;20;20;10;20;0;5;5;9;8;7;5;5;5;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;23;2;20;15;20;20;10;15;0;6;9;9;7;8;4;6;5;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;27;2;20;20;20;20;10;10;0;5;10;7;3;5;2;1;5;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;1
0;0;1;34;2;35;15;15;25;10;0;0;6;9;8;7;4;5;6;7;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;27;2;75;5;5;5;5;5;0;7;6;6;6;6;6;6;6;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;26;2;10;10;30;30;5;15;0;6;8;7;6;6;6;6;5;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;29;2;95;1;1;1;1;1;1;7;8;6;5;6;1;7;2;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;31;2;10;20;40;10;10;10;1;5;5;5;5;5;5;5;5;2;24;6;2;2;4;2;6;3;1;4;9;8;8;10;1;1;10;6;9;9;8;7;7;2;18;19;16;15;15;17;9;8;7;7;7;0
0;0;1;24;2;20;21;21;22;6;10;0;8;8;7;8;7;7;7;6;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;1;29;2;45;10;10;30;0;5;0;5;8;7;7;;8;7;7;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;1
0;0;1;29;2;25;10;20;20;10;15;0;4;5;8;6;8;5;4;7;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;1;1;26;2;70;5;20;3;1;1;1;5;7;8;7;7;8;6.5;8;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;1
0;0;1;31;2;35;0;25;20;0;20;0;1;5;5;4;5;;3;3;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;0;29;4;25;20;15;25;10;5;0;6;7;5;6;5;4;4;2;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;1;22;2;20;25;20;15;5;15;1;6;7;6;;7;;6;5;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;1;23;2;25;14;25;25;3;8;0;6;6;8;5;6;;5;4;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;0;30;1;30;25;20;15;5;5;0;5;10;10;9;9;;8;6;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;1;0;27;4;20;20;20;20;20;0;1;8;8;8;8;8;8;8;2;;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;1
0;0;1;24;2;30;15;15;15;15;10;0;6;7;8;7;7;7;6;5;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;1
0;0;0;24;3;20;10;20;20;10;20;0;4;3;2;2;2;2;2;0;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;1;23;2;20;15;20;20;10;15;0;7;6;7;6;5;5;6;6;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;1
0;0;1;27;2;20;20;20;20;10;10;0;4;6;8;3;6;2;4;1;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;1
0;0;1;34;2;35;15;15;25;10;0;0;8;10;10;8;9;5;5;4;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;1;27;2;75;5;5;5;5;5;0;7;8;8;9;8;5;5;5;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;1;26;2;10;10;30;30;5;15;0;6;7;6;6;6;6;6;5;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;1
0;0;1;29;2;95;1;1;1;1;1;1;7;8;8;7;8;6;7;1;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;1;31;2;10;20;40;10;10;10;1;5;5;5;5;5;5;5;5;2;33;6;2;3;4;2;6;3;4;4;10;8;8;6;1;8;9;3;10;10;7;9;7;8;20;20;20;10;10;20;8;8;7;9;7;0
0;0;0;24;2;20;21;21;22;6;10;0;6;8;8;8;7;7;7;6;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;0;29;2;45;10;10;30;0;5;0;8;8;7;7;;;6;3;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;0;29;2;25;10;20;20;10;15;0;;;;;;;;;;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;0
0;0;0;26;2;70;5;20;3;1;1;0;4;8;7;7;6;;6;7;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;0;31;2;35;0;25;20;0;20;0;1;6;8;4;4;5;3;6;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;0
0;0;1;29;4;25;20;15;25;10;5;1;6;7;6;6;6;7;5;5;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;0
0;0;0;22;2;20;25;20;15;5;15;1;5;6;6;7;5;3;6;6;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;0
0;0;0;23;2;25;14;25;25;3;8;0;5;7;7;4;5;;5;4;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;0;30;1;30;25;20;15;5;5;0;;;;;;;;;;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;1;27;4;20;20;20;20;20;0;0;5;6;5;5;5;3;5;5;;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;0
0;0;0;24;2;30;15;15;15;15;10;0;6;6;7;3;7;8;6;6;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;1;0;24;3;20;10;20;20;10;20;1;5;8;9;8;8;7;8;8;1;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;0;23;2;20;15;20;20;10;15;0;7;8;7;7;7;8;7;6;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;0
0;0;0;27;2;20;20;20;20;10;10;0;3;4;3;2;3;1;2;4;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;0;34;2;35;15;15;25;10;0;0;4;9;8;7;9;5;4;7;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;0;27;2;75;5;5;5;5;5;0;6;8;8;7;8;7;5;7;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;0;26;2;10;10;30;30;5;15;0;6;7;6;6;6;5;6;5;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;1;0;29;2;95;1;1;1;1;1;1;8;8;8;6;8;4;6;1;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;1
0;0;0;31;2;10;20;40;10;10;10;1;5;5;5;5;5;5;5;5;2;25;15;4;2;7;2;6;3;8;7;10;10;10;7;7;7;10;9;10;10;10;10;7;7;15;18;18;18;15;16;8;10;10;10;8;0
1;0;1;38;2;15;15;20;15;15;20;0;7;9;9;7;8;8;8;3;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;0;33;1;20;20;20;15;15;10;1;4;7;7;5;7;7;6;5;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;0
1;0;1;24;2;20;10;20;35;5;10;0;5;8;9;4;9;3;7;5;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;0
1;0;1;28;2;25;25;25;10;10;5;0;5;5;5;5;5;5;5;5;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;1;1;27;2;25;20;10;20;15;10;1;8;7;8;7;;;8;5;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;1;23;2;20;20;20;20;20;0;0;7;10;10;4;10;4;3;8;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;1;25;2;25;20;20;20;10;5;0;6;8;8;7;7;;8;7;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;1;1;26;2;15;10;30;10;15;20;1;7;8;8;7;;;7;7;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;1;25;2;20;15;25;15;15;10;0;7;8;8;7;8;7;7;7;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;1;24;2;22;17;15;15;15;16;0;4;8;8;6;8;6;4;4;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;1;21;2;20;30;20;20;0;10;0;6;10;10;2;10;;6;2;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;0;30;4;10;20;20;10;10;30;1;6;10;6;6;6;;6;8;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;0
1;0;1;28;2;35;0;35;10;10;10;0;5;9;5;3;6;3;3;5;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;1;26;2;15;20;15;30;10;10;0;2;2;2;2;5;2;2;1;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;1;1;22;2;8;20;25;25;12;10;1;8;8;8;8;7;7;8;7;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;1;24;2;18;19;16;15;15;17;0;5;8;8;7;7;7;7;6;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;1
1;0;1;33;2;20;20;20;10;10;20;0;4;6;6;6;6;7;6;6;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;0
1;0;0;25;4;15;18;18;18;15;16;1;7;8;9;6;8;7;6;6;2;24;1;2;2;5;2;1;9;8;8;6;7;7;6;2;6;7;5;7;8;4;7;5;1;20;21;21;22;6;10;7;7;7;10;9;0
1;0;1;38;2;15;15;20;15;15;20;0;7;7;7;7;7;7;7;1;1;29;8;2;2;3;1;7;4;1;2;10;7;7;9;9;8;7;7;7;9;6;5;6;2;45;10;10;30;0;5;7;6;10;7;8;0
1;0;0;33;1;20;20;20;15;15;10;1;8;8;7;7;7;7;8;7;2;29;8;2;2;3;1;7;4;1;2;10;7;7;9;9;8;7;7;7;9;6;5;6;2;45;10;10;30;0;5;7;6;10;7;8;0
1;0;1;24;2;20;10;20;35;5;10;0;8;7;8;8;6;6;7;6;2;29;8;2;2;3;1;7;4;1;2;10;7;7;9;9;8;7;7;7;9;6;5;6;2;45;10;10;30;0;5;7;6;10;7;8;0
