"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","Delta_attr","Delta_sinc","Delta_intel","Delta_fun","Delta_amb","Delta_avg"
"4841",453,14,1,24,2,17,11,8,14,6,1,430,0,0,1,22,4,10,25,15,20,15,15,0,4,8,9,8,9,2,5,2,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,0,5,4,5,5,5,5,5,5,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,3,1,4,2,8
"4842",453,14,1,24,2,17,11,9,14,7,2,431,0,0.19,1,27,4,15,15,25,15,15,15,0,3,8,7,4,4,1,2,2,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,1,6,5,5,5,5,6,6,6,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3,-1,0,-3,-4
"4843",453,14,1,24,2,17,11,11,14,8,3,432,1,0.27,0,28,2,15,30,30,10,10,5,1,3,9,10,5,10,10,8,10,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,1,5,5,5,5,5,5,5,5,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,4,2,1,3,7
"4844",453,14,1,24,2,17,11,3,14,2,4,433,0,0.32,0,30,6,20,20,20,20,10,10,0,2,7,7,2,7,1,2,5,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,1,6,6,5,5,5,6,6,5,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,2,-1,-2,0,-5
"4845",453,14,1,24,2,17,11,4,14,3,5,434,0,-0.22,0,27,2,30,15,15,30,0,10,0,4,8,7,5,5,6,7,7,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,1,6,5,5,5,5,6,6,4,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,3,-1,1,-2,-1
"4846",453,14,1,24,2,17,11,7,14,5,6,435,0,-0.17,0,22,1,25,5,20,25,15,10,0,2,NA,NA,NA,NA,NA,3,1,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,0,4,4,4,4,4,4,3,3,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,NA
"4847",453,14,1,24,2,17,11,6,14,4,7,436,0,0.59,0,23,2,28,8,17,22,17,8,0,7,10,8,8,8,7,7,10,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,0,5,4,6,4,6,6,5,4,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,4,1,11
"4848",453,14,1,24,2,17,11,12,14,9,8,437,0,0.4,0,23,2,15,15,18,18,14,20,0,6,8,10,6,9,5,5,4,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,0,5,4,6,6,5,5,4,4,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,2,2,9
"4849",453,14,1,24,2,17,11,13,14,10,9,438,0,0.31,0,23,2,14,15,16,17,18,20,0,3,9,10,3,10,2,3,3,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,1,6,5,6,4,5,4,5,4,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,4,2,-1,3,5
"4850",453,14,1,24,2,17,11,2,14,1,10,439,0,0.48,0,29,2,20,10,50,5,10,5,0,3,10,10,3,10,0,5,5,2,27,"law",1,"University of International Business  & Economics","","",4,4,3,"Shanghai, China","210 009","",2,6,5,"lawyer",1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,NA,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,1,5,5,5,4,5,4,4,4,2,2,20,20,15,15,15,15,4,6,8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,5,2,-1,3,6
"4851",454,1,0,1,1,18,6,4,4,1,1,460,0,0.6,1,33,2,20,10,20,15,15,20,0,5,10,8,8,7,7,9,10,2,27,"MFA  Poetry",15,"Sarah Lawrence College","1 260.00","27 982.00",2,3,3,"California","94 941","56 056.00",2,7,3,"Teacher",2,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,NA,10,20,20,20,10,20,20,20,10,20,20,10,30,20,10,20,10,10,8,9,9,9,7,8,9,9,9,7,1,9,9,9,9,9,9,9,7,0,1,7,9,9,9,7,9,8,9,9,9,7,5,1,1,15,20,20,20,10,15,15,20,20,20,10,15,20,10,10,20,20,20,20,10,10,20,20,20,8,9,9,9,6,8,9,9,9,8,0,0,0,NA,NA,10,20,20,20,10,20,10,20,20,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,8,9,10,9,5,8,9,10,9,5,-3,1,-1,-1,0,-4
"4852",454,1,0,1,1,18,6,4,4,2,2,461,0,0.03,0,27,6,40,20,20,10,10,0,1,6,6,6,7,6,6,6,6,2,27,"MFA  Poetry",15,"Sarah Lawrence College","1 260.00","27 982.00",2,3,3,"California","94 941","56 056.00",2,7,3,"Teacher",2,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,NA,10,20,20,20,10,20,20,20,10,20,20,10,30,20,10,20,10,10,8,9,9,9,7,8,9,9,9,7,0,7,9,7,7,9,2,5,5,0,1,7,9,9,9,7,9,8,9,9,9,7,5,1,1,15,20,20,20,10,15,15,20,20,20,10,15,20,10,10,20,20,20,20,10,10,20,20,20,8,9,9,9,6,8,9,9,9,8,0,0,0,NA,NA,10,20,20,20,10,20,10,20,20,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,8,9,10,9,5,8,9,10,9,5,-2,-3,-3,-2,-1,-11
"4853",454,1,0,1,1,18,6,4,4,6,3,462,0,0.13,0,33,4,30,30,10,10,0,20,1,6,7,7,6,8,4,6,5,2,27,"MFA  Poetry",15,"Sarah Lawrence College","1 260.00","27 982.00",2,3,3,"California","94 941","56 056.00",2,7,3,"Teacher",2,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,NA,10,20,20,20,10,20,20,20,10,20,20,10,30,20,10,20,10,10,8,9,9,9,7,8,9,9,9,7,0,7,9,8,7,9,2,5,5,0,1,7,9,9,9,7,9,8,9,9,9,7,5,1,1,15,20,20,20,10,15,15,20,20,20,10,15,20,10,10,20,20,20,20,10,10,20,20,20,8,9,9,9,6,8,9,9,9,8,0,0,0,NA,NA,10,20,20,20,10,20,10,20,20,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,8,9,10,9,5,8,9,10,9,5,-2,-2,-2,-3,1,-8
"4854",454,1,0,1,1,18,6,4,4,3,4,463,0,-0.09,0,23,4,15,15,15,15,15,25,0,4,6,4,6,5,4,5,NA,2,27,"MFA  Poetry",15,"Sarah Lawrence College","1 260.00","27 982.00",2,3,3,"California","94 941","56 056.00",2,7,3,"Teacher",2,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,NA,10,20,20,20,10,20,20,20,10,20,20,10,30,20,10,20,10,10,8,9,9,9,7,8,9,9,9,7,0,7,9,9,8,8,5,7,7,0,1,7,9,9,9,7,9,8,9,9,9,7,5,1,1,15,20,20,20,10,15,15,20,20,20,10,15,20,10,10,20,20,20,20,10,10,20,20,20,8,9,9,9,6,8,9,9,9,8,0,0,0,NA,NA,10,20,20,20,10,20,10,20,20,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,8,9,10,9,5,8,9,10,9,5,-4,-3,-5,-3,-2,-17
"4855",454,1,0,1,1,18,6,4,4,4,5,464,0,-0.03,0,33,4,15,15,15,20,15,20,0,8,8,8,6,5,5,6,7,2,27,"MFA  Poetry",15,"Sarah Lawrence College","1 260.00","27 982.00",2,3,3,"California","94 941","56 056.00",2,7,3,"Teacher",2,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,NA,10,20,20,20,10,20,20,20,10,20,20,10,30,20,10,20,10,10,8,9,9,9,7,8,9,9,9,7,1,8,8,9,8,9,5,8,7,0,1,7,9,9,9,7,9,8,9,9,9,7,5,1,1,15,20,20,20,10,15,15,20,20,20,10,15,20,10,10,20,20,20,20,10,10,20,20,20,8,9,9,9,6,8,9,9,9,8,0,0,0,NA,NA,10,20,20,20,10,20,10,20,20,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,8,9,10,9,5,8,9,10,9,5,0,-1,-1,-3,-2,-7
"4856",454,1,0,1,1,18,6,4,4,5,6,465,0,0.57,1,23,2,20,20,20,20,20,0,1,6,NA,NA,NA,NA,5,NA,5,2,27,"MFA  Poetry",15,"Sarah Lawrence College","1 260.00","27 982.00",2,3,3,"California","94 941","56 056.00",2,7,3,"Teacher",2,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,NA,10,20,20,20,10,20,20,20,10,20,20,10,30,20,10,20,10,10,8,9,9,9,7,8,9,9,9,7,0,7,9,7,7,5,5,5,5,0,1,7,9,9,9,7,9,8,9,9,9,7,5,1,1,15,20,20,20,10,15,15,20,20,20,10,15,20,10,10,20,20,20,20,10,10,20,20,20,8,9,9,9,6,8,9,9,9,8,0,0,0,NA,NA,10,20,20,20,10,20,10,20,20,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,8,9,10,9,5,8,9,10,9,5,-2,NA,NA,NA,NA,NA
"4857",455,2,0,3,1,18,6,3,3,6,1,460,0,0.25,0,33,2,20,10,20,15,15,20,0,8,9,10,10,8,7,10,10,2,24,"Biomedical Engineering",10,"University of Rochester","","24 794.00",4,5,5,"India","560 032","",1,6,2,"Research",2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,NA,10,25,20,16,20,9,20,16,13,19,13,19,25,12,12,20,11,20,7,9,9,8,8,7,8,8,7,9,1,7,7,8,8,8,7,7,6,0,2,3,8,8,7,8,5,7,9,8,8,8,5,1,3,10,10,15,25,15,25,10,20,15,20,20,15,20,15,15,20,15,15,20,15,15,20,15,15,8,9,8,8,8,8,9,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,-1,6
"4858",455,2,0,3,1,18,6,3,3,1,2,461,0,-0.31,0,27,6,40,20,20,10,10,0,0,5,5,7,6,6,7,5,6,2,24,"Biomedical Engineering",10,"University of Rochester","","24 794.00",4,5,5,"India","560 032","",1,6,2,"Research",2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,NA,10,25,20,16,20,9,20,16,13,19,13,19,25,12,12,20,11,20,7,9,9,8,8,7,8,8,7,9,0,5,7,7,6,7,7,5,5,0,2,3,8,8,7,8,5,7,9,8,8,8,5,1,3,10,10,15,25,15,25,10,20,15,20,20,15,20,15,15,20,15,15,20,15,15,20,15,15,8,9,8,8,8,8,9,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-3,-1,-1,-3,-10
"4859",455,2,0,3,1,18,6,3,3,5,3,462,0,-0.09,1,33,4,30,30,10,10,0,20,0,6,10,7,6,6,5,7,5,2,24,"Biomedical Engineering",10,"University of Rochester","","24 794.00",4,5,5,"India","560 032","",1,6,2,"Research",2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,NA,10,25,20,16,20,9,20,16,13,19,13,19,25,12,12,20,11,20,7,9,9,8,8,7,8,8,7,9,0,4,9,7,3,7,3,4,4,0,2,3,8,8,7,8,5,7,9,8,8,8,5,1,3,10,10,15,25,15,25,10,20,15,20,20,15,20,15,15,20,15,15,20,15,15,20,15,15,8,9,8,8,8,8,9,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,2,-1,-1,-3,-4
"4860",455,2,0,3,1,18,6,3,3,2,4,463,0,-0.22,1,23,4,15,15,15,15,15,25,0,4,7,6,6,5,8,5,NA,2,24,"Biomedical Engineering",10,"University of Rochester","","24 794.00",4,5,5,"India","560 032","",1,6,2,"Research",2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,NA,10,25,20,16,20,9,20,16,13,19,13,19,25,12,12,20,11,20,7,9,9,8,8,7,8,8,7,9,1,5,8,8,6,8,4,6,5,0,2,3,8,8,7,8,5,7,9,8,8,8,5,1,3,10,10,15,25,15,25,10,20,15,20,20,15,20,15,15,20,15,15,20,15,15,20,15,15,8,9,8,8,8,8,9,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-1,-2,-1,-4,-11
"4861",455,2,0,3,1,18,6,3,3,3,5,464,0,-0.24,1,33,4,15,15,15,20,15,20,0,6,9,8,5,8,6,5,5,2,24,"Biomedical Engineering",10,"University of Rochester","","24 794.00",4,5,5,"India","560 032","",1,6,2,"Research",2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,NA,10,25,20,16,20,9,20,16,13,19,13,19,25,12,12,20,11,20,7,9,9,8,8,7,8,8,7,9,1,7,7,8,9,8,7,8,7,0,2,3,8,8,7,8,5,7,9,8,8,8,5,1,3,10,10,15,25,15,25,10,20,15,20,20,15,20,15,15,20,15,15,20,15,15,20,15,15,8,9,8,8,8,8,9,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1,0,-2,-1,-3
"4862",455,2,0,3,1,18,6,3,3,4,6,465,0,0.41,0,23,2,20,20,20,20,20,0,1,4,7,NA,NA,NA,7,8,7,2,24,"Biomedical Engineering",10,"University of Rochester","","24 794.00",4,5,5,"India","560 032","",1,6,2,"Research",2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,NA,10,25,20,16,20,9,20,16,13,19,13,19,25,12,12,20,11,20,7,9,9,8,8,7,8,8,7,9,0,5,6,8,6,NA,3,5,3,0,2,3,8,8,7,8,5,7,9,8,8,8,5,1,3,10,10,15,25,15,25,10,20,15,20,20,15,20,15,15,20,15,15,20,15,15,20,15,15,8,9,8,8,8,8,9,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-1,NA,NA,NA,NA
"4863",456,3,0,5,1,18,6,2,2,5,1,460,1,0.19,0,33,2,20,10,20,15,15,20,1,9,8,8,8,8,7,8,7,2,29,"Business",8,"Rutgers College","1 188.00","11 311.00",4,3,2,"NJ","7 030","",2,6,1,"Health care finance",7,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,NA,25,20,15,10,15,15,20,10,20,10,30,10,30,15,10,15,10,20,8,8,6,7,7,7,3,5,5,8,1,8,8,7,7,7,6,7,5,0,1,9,9,8,7,8,8,8,8,7,7,8,3,1,1,30,30,10,10,10,10,30,20,20,10,10,10,20,10,20,10,30,10,30,20,10,20,10,10,8,8,7,6,7,7,3,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,3,0,13
"4864",456,3,0,5,1,18,6,2,2,6,2,461,0,-0.24,0,27,6,40,20,20,10,10,0,1,7,6,6,7,6,8,8,7,2,29,"Business",8,"Rutgers College","1 188.00","11 311.00",4,3,2,"NJ","7 030","",2,6,1,"Health care finance",7,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,NA,25,20,15,10,15,15,20,10,20,10,30,10,30,15,10,15,10,20,8,8,6,7,7,7,3,5,5,8,0,4,4,6,4,6,4,3,5,0,1,9,9,8,7,8,8,8,8,7,7,8,3,1,1,30,30,10,10,10,10,30,20,20,10,10,10,20,10,20,10,30,10,30,20,10,20,10,10,8,8,7,6,7,7,3,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,2,-2,4
"4865",456,3,0,5,1,18,6,2,2,4,3,462,0,-0.28,1,33,4,30,30,10,10,0,20,1,8,6,8,8,8,4,6,4,2,29,"Business",8,"Rutgers College","1 188.00","11 311.00",4,3,2,"NJ","7 030","",2,6,1,"Health care finance",7,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,NA,25,20,15,10,15,15,20,10,20,10,30,10,30,15,10,15,10,20,8,8,6,7,7,7,3,5,5,8,0,4,6,6,4,4,3,5,5,0,1,9,9,8,7,8,8,8,8,7,7,8,3,1,1,30,30,10,10,10,10,30,20,20,10,10,10,20,10,20,10,30,10,30,20,10,20,10,10,8,8,7,6,7,7,3,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,0,10
"4866",456,3,0,5,1,18,6,2,2,1,4,463,0,-0.02,1,23,4,15,15,15,15,15,25,1,5,6,6,5,7,5,6,3,2,29,"Business",8,"Rutgers College","1 188.00","11 311.00",4,3,2,"NJ","7 030","",2,6,1,"Health care finance",7,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,NA,25,20,15,10,15,15,20,10,20,10,30,10,30,15,10,15,10,20,8,8,6,7,7,7,3,5,5,8,0,6,8,8,7,9,3,5,5,0,1,9,9,8,7,8,8,8,8,7,7,8,3,1,1,30,30,10,10,10,10,30,20,20,10,10,10,20,10,20,10,30,10,30,20,10,20,10,10,8,8,7,6,7,7,3,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,3,1,0,-1,1
